cdmvto_sinc_billeteraIACO;cdusuarioIACO;femvtoIACO;cdnumero_transaccionIACO;vrmvtoIACO;dsdescripcion_mvtoIACO;cdtipo_mvtoIACO;cdtipo_ajusteIACO;cdorigen_ajusteIACO;cdmvto_relacionIACO;cdusuario_ingresaIACO;feingresaIACO;femodificaIACO;cdmovimiento_referenciaIACO;dsplacaIACO;cdpunto_atencionIACO;cdtipo_consumoIACO;vrajusteIACO;cdajusteIACO
27081303;39764;2024-11-15;27081303;32098;Prueba performance insertar ajuste de comision 12783;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081304;39765;2024-11-15;27081304;32099;Prueba performance insertar ajuste de comision 12784;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081305;39766;2024-11-15;27081305;32100;Prueba performance insertar ajuste de comision 12785;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081306;39996;2024-11-15;27081306;32101;Prueba performance insertar ajuste de comision 12786;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081307;39766;2024-11-15;27081307;32102;Prueba performance insertar ajuste de comision 12787;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081308;39996;2024-11-15;27081308;32103;Prueba performance insertar ajuste de comision 12788;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081309;39906;2024-11-15;27081309;32104;Prueba performance insertar ajuste de comision 12789;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081310;39960;2024-11-15;27081310;32105;Prueba performance insertar ajuste de comision 12790;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081311;39961;2024-11-15;27081311;32106;Prueba performance insertar ajuste de comision 12791;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081312;39962;2024-11-15;27081312;32107;Prueba performance insertar ajuste de comision 12792;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081313;39763;2024-11-15;27081313;32108;Prueba performance insertar ajuste de comision 12793;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081314;39764;2024-11-15;27081314;32109;Prueba performance insertar ajuste de comision 12794;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081315;39765;2024-11-15;27081315;32110;Prueba performance insertar ajuste de comision 12795;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081316;39766;2024-11-15;27081316;32111;Prueba performance insertar ajuste de comision 12796;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081317;39996;2024-11-15;27081317;32112;Prueba performance insertar ajuste de comision 12797;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081318;39906;2024-11-15;27081318;32113;Prueba performance insertar ajuste de comision 12798;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081319;39960;2024-11-15;27081319;32114;Prueba performance insertar ajuste de comision 12799;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081320;39961;2024-11-15;27081320;32115;Prueba performance insertar ajuste de comision 12800;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081321;39962;2024-11-15;27081321;32116;Prueba performance insertar ajuste de comision 12801;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081322;39763;2024-11-15;27081322;32117;Prueba performance insertar ajuste de comision 12802;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081323;39764;2024-11-15;27081323;32118;Prueba performance insertar ajuste de comision 12803;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081324;39765;2024-11-15;27081324;32119;Prueba performance insertar ajuste de comision 12804;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081325;39766;2024-11-15;27081325;32120;Prueba performance insertar ajuste de comision 12805;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081326;39996;2024-11-15;27081326;32121;Prueba performance insertar ajuste de comision 12806;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081327;39906;2024-11-15;27081327;32122;Prueba performance insertar ajuste de comision 12807;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081328;39960;2024-11-15;27081328;32123;Prueba performance insertar ajuste de comision 12808;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081329;39961;2024-11-15;27081329;32124;Prueba performance insertar ajuste de comision 12809;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081330;39962;2024-11-15;27081330;32125;Prueba performance insertar ajuste de comision 12810;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081331;39763;2024-11-15;27081331;32126;Prueba performance insertar ajuste de comision 12811;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081332;39764;2024-11-15;27081332;32127;Prueba performance insertar ajuste de comision 12812;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081333;39765;2024-11-15;27081333;32128;Prueba performance insertar ajuste de comision 12813;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081334;39766;2024-11-15;27081334;32129;Prueba performance insertar ajuste de comision 12814;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081335;39996;2024-11-15;27081335;32130;Prueba performance insertar ajuste de comision 12815;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081336;39766;2024-11-15;27081336;32131;Prueba performance insertar ajuste de comision 12816;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081337;39996;2024-11-15;27081337;32132;Prueba performance insertar ajuste de comision 12817;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081338;39906;2024-11-15;27081338;32133;Prueba performance insertar ajuste de comision 12818;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081339;39960;2024-11-15;27081339;32134;Prueba performance insertar ajuste de comision 12819;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081340;39961;2024-11-15;27081340;32135;Prueba performance insertar ajuste de comision 12820;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081341;39962;2024-11-15;27081341;32136;Prueba performance insertar ajuste de comision 12821;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081342;39763;2024-11-15;27081342;32137;Prueba performance insertar ajuste de comision 12822;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081343;39764;2024-11-15;27081343;32138;Prueba performance insertar ajuste de comision 12823;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081344;39765;2024-11-15;27081344;32139;Prueba performance insertar ajuste de comision 12824;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081345;39766;2024-11-15;27081345;32140;Prueba performance insertar ajuste de comision 12825;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081346;39996;2024-11-15;27081346;32141;Prueba performance insertar ajuste de comision 12826;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081347;39906;2024-11-15;27081347;32142;Prueba performance insertar ajuste de comision 12827;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081348;39960;2024-11-15;27081348;32143;Prueba performance insertar ajuste de comision 12828;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081349;39961;2024-11-15;27081349;32144;Prueba performance insertar ajuste de comision 12829;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081350;39962;2024-11-15;27081350;32145;Prueba performance insertar ajuste de comision 12830;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081351;39763;2024-11-15;27081351;32146;Prueba performance insertar ajuste de comision 12831;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081352;39764;2024-11-15;27081352;32147;Prueba performance insertar ajuste de comision 12832;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081353;39765;2024-11-15;27081353;32148;Prueba performance insertar ajuste de comision 12833;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081354;39766;2024-11-15;27081354;32149;Prueba performance insertar ajuste de comision 12834;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081355;39996;2024-11-15;27081355;32150;Prueba performance insertar ajuste de comision 12835;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081356;39906;2024-11-15;27081356;32151;Prueba performance insertar ajuste de comision 12836;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081357;39960;2024-11-15;27081357;32152;Prueba performance insertar ajuste de comision 12837;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081358;39961;2024-11-15;27081358;32153;Prueba performance insertar ajuste de comision 12838;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081359;39962;2024-11-15;27081359;32154;Prueba performance insertar ajuste de comision 12839;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081360;39763;2024-11-15;27081360;32155;Prueba performance insertar ajuste de comision 12840;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081361;39764;2024-11-15;27081361;32156;Prueba performance insertar ajuste de comision 12841;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081362;39765;2024-11-15;27081362;32157;Prueba performance insertar ajuste de comision 12842;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081363;39766;2024-11-15;27081363;32158;Prueba performance insertar ajuste de comision 12843;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081364;39996;2024-11-15;27081364;32159;Prueba performance insertar ajuste de comision 12844;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081365;39766;2024-11-15;27081365;32160;Prueba performance insertar ajuste de comision 12845;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081366;39996;2024-11-15;27081366;32161;Prueba performance insertar ajuste de comision 12846;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081367;39906;2024-11-15;27081367;32162;Prueba performance insertar ajuste de comision 12847;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081368;39960;2024-11-15;27081368;32163;Prueba performance insertar ajuste de comision 12848;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081369;39961;2024-11-15;27081369;32164;Prueba performance insertar ajuste de comision 12849;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081370;39962;2024-11-15;27081370;32165;Prueba performance insertar ajuste de comision 12850;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081371;39763;2024-11-15;27081371;32166;Prueba performance insertar ajuste de comision 12851;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081372;39764;2024-11-15;27081372;32167;Prueba performance insertar ajuste de comision 12852;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081373;39765;2024-11-15;27081373;32168;Prueba performance insertar ajuste de comision 12853;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081374;39766;2024-11-15;27081374;32169;Prueba performance insertar ajuste de comision 12854;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081375;39996;2024-11-15;27081375;32170;Prueba performance insertar ajuste de comision 12855;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081376;39906;2024-11-15;27081376;32171;Prueba performance insertar ajuste de comision 12856;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081377;39960;2024-11-15;27081377;32172;Prueba performance insertar ajuste de comision 12857;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081378;39961;2024-11-15;27081378;32173;Prueba performance insertar ajuste de comision 12858;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081379;39962;2024-11-15;27081379;32174;Prueba performance insertar ajuste de comision 12859;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081380;39763;2024-11-15;27081380;32175;Prueba performance insertar ajuste de comision 12860;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081381;39764;2024-11-15;27081381;32176;Prueba performance insertar ajuste de comision 12861;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081382;39765;2024-11-15;27081382;32177;Prueba performance insertar ajuste de comision 12862;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081383;39766;2024-11-15;27081383;32178;Prueba performance insertar ajuste de comision 12863;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081384;39996;2024-11-15;27081384;32179;Prueba performance insertar ajuste de comision 12864;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081385;39906;2024-11-15;27081385;32180;Prueba performance insertar ajuste de comision 12865;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081386;39960;2024-11-15;27081386;32181;Prueba performance insertar ajuste de comision 12866;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081387;39961;2024-11-15;27081387;32182;Prueba performance insertar ajuste de comision 12867;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081388;39962;2024-11-15;27081388;32183;Prueba performance insertar ajuste de comision 12868;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081389;39763;2024-11-15;27081389;32184;Prueba performance insertar ajuste de comision 12869;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081390;39764;2024-11-15;27081390;32185;Prueba performance insertar ajuste de comision 12870;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081391;39765;2024-11-15;27081391;32186;Prueba performance insertar ajuste de comision 12871;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081392;39766;2024-11-15;27081392;32187;Prueba performance insertar ajuste de comision 12872;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081393;39996;2024-11-15;27081393;32188;Prueba performance insertar ajuste de comision 12873;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081394;39766;2024-11-15;27081394;32189;Prueba performance insertar ajuste de comision 12874;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081395;39996;2024-11-15;27081395;32190;Prueba performance insertar ajuste de comision 12875;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081396;39906;2024-11-15;27081396;32191;Prueba performance insertar ajuste de comision 12876;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081397;39960;2024-11-15;27081397;32192;Prueba performance insertar ajuste de comision 12877;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081398;39961;2024-11-15;27081398;32193;Prueba performance insertar ajuste de comision 12878;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081399;39962;2024-11-15;27081399;32194;Prueba performance insertar ajuste de comision 12879;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081400;39763;2024-11-15;27081400;32195;Prueba performance insertar ajuste de comision 12880;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081401;39764;2024-11-15;27081401;32196;Prueba performance insertar ajuste de comision 12881;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081402;39765;2024-11-15;27081402;32197;Prueba performance insertar ajuste de comision 12882;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081403;39766;2024-11-15;27081403;32198;Prueba performance insertar ajuste de comision 12883;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081404;39996;2024-11-15;27081404;32199;Prueba performance insertar ajuste de comision 12884;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081405;39906;2024-11-15;27081405;32200;Prueba performance insertar ajuste de comision 12885;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081406;39960;2024-11-15;27081406;32201;Prueba performance insertar ajuste de comision 12886;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081407;39961;2024-11-15;27081407;32202;Prueba performance insertar ajuste de comision 12887;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081408;39962;2024-11-15;27081408;32203;Prueba performance insertar ajuste de comision 12888;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081409;39763;2024-11-15;27081409;32204;Prueba performance insertar ajuste de comision 12889;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081410;39764;2024-11-15;27081410;32205;Prueba performance insertar ajuste de comision 12890;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081411;39765;2024-11-15;27081411;32206;Prueba performance insertar ajuste de comision 12891;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081412;39766;2024-11-15;27081412;32207;Prueba performance insertar ajuste de comision 12892;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081413;39996;2024-11-15;27081413;32208;Prueba performance insertar ajuste de comision 12893;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081414;39906;2024-11-15;27081414;32209;Prueba performance insertar ajuste de comision 12894;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081415;39960;2024-11-15;27081415;32210;Prueba performance insertar ajuste de comision 12895;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081416;39961;2024-11-15;27081416;32211;Prueba performance insertar ajuste de comision 12896;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081417;39962;2024-11-15;27081417;32212;Prueba performance insertar ajuste de comision 12897;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081418;39763;2024-11-15;27081418;32213;Prueba performance insertar ajuste de comision 12898;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081419;39764;2024-11-15;27081419;32214;Prueba performance insertar ajuste de comision 12899;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27081420;39765;2024-11-15;27081420;32215;Prueba performance insertar ajuste de comision 12900;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
