cdmvto_sinc_billeteraIAC;cdusuarioIAC;femvtoIAC;cdnumero_transaccionIAC;vrmvtoIAC;dsdescripcion_mvtoIAC;cdtipo_mvtoIAC;cdtipo_ajusteIAC;cdorigen_ajusteIAC;cdmvto_relacionIAC;cdusuario_ingresaIAC;feingresaIAC;femodificaIAC;cdmovimiento_referenciaIAC;dsplacaIAC;cdpunto_atencionIAC;cdtipo_consumoIAC;vrajusteIAC;cdajusteIAC
24097889;36468;2024-11-15;24097889;31381;Prueba performance insertar ajuste de consumo 12067;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097890;36468;2024-11-15;24097890;31382;Prueba performance insertar ajuste de consumo 12068;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097891;36468;2024-11-15;24097891;31383;Prueba performance insertar ajuste de consumo 12069;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097892;36468;2024-11-15;24097892;31384;Prueba performance insertar ajuste de consumo 12070;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097893;36468;2024-11-15;24097893;31385;Prueba performance insertar ajuste de consumo 12071;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097894;36468;2024-11-15;24097894;31386;Prueba performance insertar ajuste de consumo 12072;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097895;36468;2024-11-15;24097895;31387;Prueba performance insertar ajuste de consumo 12073;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097896;36468;2024-11-15;24097896;31388;Prueba performance insertar ajuste de consumo 12074;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097897;36468;2024-11-15;24097897;31389;Prueba performance insertar ajuste de consumo 12075;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097898;36468;2024-11-15;24097898;31390;Prueba performance insertar ajuste de consumo 12076;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097899;36468;2024-11-15;24097899;31391;Prueba performance insertar ajuste de consumo 12077;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097900;36468;2024-11-15;24097900;31392;Prueba performance insertar ajuste de consumo 12078;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097901;36468;2024-11-15;24097901;31393;Prueba performance insertar ajuste de consumo 12079;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097902;36468;2024-11-15;24097902;31394;Prueba performance insertar ajuste de consumo 12080;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097903;36468;2024-11-15;24097903;31395;Prueba performance insertar ajuste de consumo 12081;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097904;36468;2024-11-15;24097904;31396;Prueba performance insertar ajuste de consumo 12082;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097905;36468;2024-11-15;24097905;31397;Prueba performance insertar ajuste de consumo 12083;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097906;36468;2024-11-15;24097906;31398;Prueba performance insertar ajuste de consumo 12084;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097907;36468;2024-11-15;24097907;31399;Prueba performance insertar ajuste de consumo 12085;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097908;36468;2024-11-15;24097908;31400;Prueba performance insertar ajuste de consumo 12086;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097909;36468;2024-11-15;24097909;31401;Prueba performance insertar ajuste de consumo 12087;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097910;36468;2024-11-15;24097910;31402;Prueba performance insertar ajuste de consumo 12088;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097911;36468;2024-11-15;24097911;31403;Prueba performance insertar ajuste de consumo 12089;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097912;36468;2024-11-15;24097912;31404;Prueba performance insertar ajuste de consumo 12090;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097913;36468;2024-11-15;24097913;31405;Prueba performance insertar ajuste de consumo 12091;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097914;36468;2024-11-15;24097914;31406;Prueba performance insertar ajuste de consumo 12092;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097915;36468;2024-11-15;24097915;31407;Prueba performance insertar ajuste de consumo 12093;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097916;36468;2024-11-15;24097916;31408;Prueba performance insertar ajuste de consumo 12094;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097917;36468;2024-11-15;24097917;31409;Prueba performance insertar ajuste de consumo 12095;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097918;36468;2024-11-15;24097918;31410;Prueba performance insertar ajuste de consumo 12096;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097919;36468;2024-11-15;24097919;31411;Prueba performance insertar ajuste de consumo 12097;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097920;36468;2024-11-15;24097920;31412;Prueba performance insertar ajuste de consumo 12098;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097921;36468;2024-11-15;24097921;31413;Prueba performance insertar ajuste de consumo 12099;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097922;36468;2024-11-15;24097922;31414;Prueba performance insertar ajuste de consumo 12100;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097923;36468;2024-11-15;24097923;31415;Prueba performance insertar ajuste de consumo 12101;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097924;36468;2024-11-15;24097924;31416;Prueba performance insertar ajuste de consumo 12102;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097925;36468;2024-11-15;24097925;31417;Prueba performance insertar ajuste de consumo 12103;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097926;36468;2024-11-15;24097926;31418;Prueba performance insertar ajuste de consumo 12104;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097927;36468;2024-11-15;24097927;31419;Prueba performance insertar ajuste de consumo 12105;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097928;36468;2024-11-15;24097928;31420;Prueba performance insertar ajuste de consumo 12106;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097929;36468;2024-11-15;24097929;31421;Prueba performance insertar ajuste de consumo 12107;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097930;36468;2024-11-15;24097930;31422;Prueba performance insertar ajuste de consumo 12108;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097931;36468;2024-11-15;24097931;31423;Prueba performance insertar ajuste de consumo 12109;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097932;36468;2024-11-15;24097932;31424;Prueba performance insertar ajuste de consumo 12110;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097933;36468;2024-11-15;24097933;31425;Prueba performance insertar ajuste de consumo 12111;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097934;36468;2024-11-15;24097934;31426;Prueba performance insertar ajuste de consumo 12112;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097935;36468;2024-11-15;24097935;31427;Prueba performance insertar ajuste de consumo 12113;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097936;36468;2024-11-15;24097936;31428;Prueba performance insertar ajuste de consumo 12114;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097937;36468;2024-11-15;24097937;31429;Prueba performance insertar ajuste de consumo 12115;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097938;36468;2024-11-15;24097938;31430;Prueba performance insertar ajuste de consumo 12116;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097939;36468;2024-11-15;24097939;31431;Prueba performance insertar ajuste de consumo 12117;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097940;36468;2024-11-15;24097940;31432;Prueba performance insertar ajuste de consumo 12118;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097941;36468;2024-11-15;24097941;31433;Prueba performance insertar ajuste de consumo 12119;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097942;36468;2024-11-15;24097942;31434;Prueba performance insertar ajuste de consumo 12120;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097943;36468;2024-11-15;24097943;31435;Prueba performance insertar ajuste de consumo 12121;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097944;36468;2024-11-15;24097944;31436;Prueba performance insertar ajuste de consumo 12122;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097945;36468;2024-11-15;24097945;31437;Prueba performance insertar ajuste de consumo 12123;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097946;36468;2024-11-15;24097946;31438;Prueba performance insertar ajuste de consumo 12124;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097947;36468;2024-11-15;24097947;31439;Prueba performance insertar ajuste de consumo 12125;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097948;36468;2024-11-15;24097948;31440;Prueba performance insertar ajuste de consumo 12126;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097949;36468;2024-11-15;24097949;31441;Prueba performance insertar ajuste de consumo 12127;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097950;36468;2024-11-15;24097950;31442;Prueba performance insertar ajuste de consumo 12128;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097951;36468;2024-11-15;24097951;31443;Prueba performance insertar ajuste de consumo 12129;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097952;36468;2024-11-15;24097952;31444;Prueba performance insertar ajuste de consumo 12130;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097953;36468;2024-11-15;24097953;31445;Prueba performance insertar ajuste de consumo 12131;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097954;36468;2024-11-15;24097954;31446;Prueba performance insertar ajuste de consumo 12132;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097955;36468;2024-11-15;24097955;31447;Prueba performance insertar ajuste de consumo 12133;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097956;36468;2024-11-15;24097956;31448;Prueba performance insertar ajuste de consumo 12134;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097957;36468;2024-11-15;24097957;31449;Prueba performance insertar ajuste de consumo 12135;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097958;36468;2024-11-15;24097958;31450;Prueba performance insertar ajuste de consumo 12136;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097959;36468;2024-11-15;24097959;31451;Prueba performance insertar ajuste de consumo 12137;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097960;36468;2024-11-15;24097960;31452;Prueba performance insertar ajuste de consumo 12138;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097961;36468;2024-11-15;24097961;31453;Prueba performance insertar ajuste de consumo 12139;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097962;36468;2024-11-15;24097962;31454;Prueba performance insertar ajuste de consumo 12140;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097963;36468;2024-11-15;24097963;31455;Prueba performance insertar ajuste de consumo 12141;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097964;36468;2024-11-15;24097964;31456;Prueba performance insertar ajuste de consumo 12142;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097965;36468;2024-11-15;24097965;31457;Prueba performance insertar ajuste de consumo 12143;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097966;36468;2024-11-15;24097966;31458;Prueba performance insertar ajuste de consumo 12144;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097967;36468;2024-11-15;24097967;31459;Prueba performance insertar ajuste de consumo 12145;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097968;36468;2024-11-15;24097968;31460;Prueba performance insertar ajuste de consumo 12146;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097969;36468;2024-11-15;24097969;31461;Prueba performance insertar ajuste de consumo 12147;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097970;36468;2024-11-15;24097970;31462;Prueba performance insertar ajuste de consumo 12148;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097971;36468;2024-11-15;24097971;31463;Prueba performance insertar ajuste de consumo 12149;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097972;36468;2024-11-15;24097972;31464;Prueba performance insertar ajuste de consumo 12150;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097973;36468;2024-11-15;24097973;31465;Prueba performance insertar ajuste de consumo 12151;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097974;36468;2024-11-15;24097974;31466;Prueba performance insertar ajuste de consumo 12152;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097975;36468;2024-11-15;24097975;31467;Prueba performance insertar ajuste de consumo 12153;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097976;36468;2024-11-15;24097976;31468;Prueba performance insertar ajuste de consumo 12154;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097977;36468;2024-11-15;24097977;31469;Prueba performance insertar ajuste de consumo 12155;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097978;36468;2024-11-15;24097978;31470;Prueba performance insertar ajuste de consumo 12156;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097979;36468;2024-11-15;24097979;31471;Prueba performance insertar ajuste de consumo 12157;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097980;36468;2024-11-15;24097980;31472;Prueba performance insertar ajuste de consumo 12158;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097981;36468;2024-11-15;24097981;31473;Prueba performance insertar ajuste de consumo 12159;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097982;36468;2024-11-15;24097982;31474;Prueba performance insertar ajuste de consumo 12160;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097983;36468;2024-11-15;24097983;31475;Prueba performance insertar ajuste de consumo 12161;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097984;36468;2024-11-15;24097984;31476;Prueba performance insertar ajuste de consumo 12162;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097985;36468;2024-11-15;24097985;31477;Prueba performance insertar ajuste de consumo 12163;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097986;36468;2024-11-15;24097986;31478;Prueba performance insertar ajuste de consumo 12164;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097987;36468;2024-11-15;24097987;31479;Prueba performance insertar ajuste de consumo 12165;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097988;36468;2024-11-15;24097988;31480;Prueba performance insertar ajuste de consumo 12166;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097989;36468;2024-11-15;24097989;31481;Prueba performance insertar ajuste de consumo 12167;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097990;36468;2024-11-15;24097990;31482;Prueba performance insertar ajuste de consumo 12168;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097991;36468;2024-11-15;24097991;31483;Prueba performance insertar ajuste de consumo 12169;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097992;36468;2024-11-15;24097992;31484;Prueba performance insertar ajuste de consumo 12170;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097993;36468;2024-11-15;24097993;31485;Prueba performance insertar ajuste de consumo 12171;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097994;36468;2024-11-15;24097994;31486;Prueba performance insertar ajuste de consumo 12172;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097995;36468;2024-11-15;24097995;31487;Prueba performance insertar ajuste de consumo 12173;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097996;36468;2024-11-15;24097996;31488;Prueba performance insertar ajuste de consumo 12174;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097997;36468;2024-11-15;24097997;31489;Prueba performance insertar ajuste de consumo 12175;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097998;36468;2024-11-15;24097998;31490;Prueba performance insertar ajuste de consumo 12176;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097999;36468;2024-11-15;24097999;31491;Prueba performance insertar ajuste de consumo 12177;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24098000;36468;2024-11-15;24098000;31492;Prueba performance insertar ajuste de consumo 12178;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24098001;36468;2024-11-15;24098001;31493;Prueba performance insertar ajuste de consumo 12179;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24098002;36468;2024-11-15;24098002;31494;Prueba performance insertar ajuste de consumo 12180;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24098003;36468;2024-11-15;24098003;31495;Prueba performance insertar ajuste de consumo 12181;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24098004;36468;2024-11-15;24098004;31496;Prueba performance insertar ajuste de consumo 12182;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24098005;36468;2024-11-15;24098005;31497;Prueba performance insertar ajuste de consumo 12183;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24098006;36468;2024-11-15;24098006;31498;Prueba performance insertar ajuste de consumo 12184;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24098007;36468;2024-11-15;24098007;31499;Prueba performance insertar ajuste de consumo 12185;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24098008;36468;2024-11-15;24098008;31500;Prueba performance insertar ajuste de consumo 12186;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24098009;36468;2024-11-15;24098009;31501;Prueba performance insertar ajuste de consumo 12187;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24098010;36468;2024-11-15;24098010;31502;Prueba performance insertar ajuste de consumo 12188;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
